id,created_at,text,likes,in reply to,retweeted 
1269721980296744961,2020-06-07 20:04:45+00:00,"Dr. King was angry. Sojourner Truth was angry. Lucretia Mott, Cesar Chavez, the folks at Stonewall—they were all an… https://t.co/xYNrjfvuk8",6152,MichelleObama,False
1269721979021594630,2020-06-07 20:04:44+00:00,"To anyone who’s feeling invisible: Know that your story matters. Your ideas, your experiences, your vision for our… https://t.co/VdmxOkRNZS",7914,MichelleObama,False
1269721402057375745,2020-06-07 20:02:27+00:00,So much has changed so quickly. And if any of you are confused or scared or angry—or just plain overwhelmed—I just… https://t.co/rXUzC2o5Yk,129500,,False
1269711264013602822,2020-06-07 19:22:10+00:00,"As @aliciakeys communicates so beautifully here, like so many of you, I’ve been doing a lot of thinking over the pa… https://t.co/Kmz2hjsy58",9323,,False
1267497046371688451,2020-06-01 16:43:39+00:00,RT @BarackObama: I wrote out some thoughts on how to make this moment a real turning point to bring about real change––and pulled together…,0,,False
1266504768924594176,2020-05-29 23:00:42+00:00,"It ends with justice, compassion, and empathy that manifests in our lives and on our streets. I pray we all have th… https://t.co/lxZwLV0VR9",84724,MichelleObama,False
1266504767314034688,2020-05-29 23:00:41+00:00,"It’s up to all of us—Black, white, everyone—no matter how well-meaning we think we might be, to do the honest, unco… https://t.co/9H1ALgCnQI",135793,MichelleObama,False
1266504765749501952,2020-05-29 23:00:41+00:00,Race and racism is a reality that so many of us grow up learning to just deal with. But if we ever hope to move pas… https://t.co/MZ3cSmPixn,70090,MichelleObama,False
1266504763501432837,2020-05-29 23:00:40+00:00,"Like so many of you, I’m pained by these recent tragedies. And I’m exhausted by a heartbreak that never seems to st… https://t.co/f5ny9loA6V",492317,,False
1265719863324139520,2020-05-27 19:01:46+00:00,"Last year, I celebrated 50 years of Sesame Street with Big Bird, Grover, and the whole gang. This year, I am as pro… https://t.co/Pi2rrYWaSS",22277,,False
1265719762488889345,2020-05-27 19:01:21+00:00,RT @YouTube: #DearClassOf2020 you are unstoppable. We're so inspired to see how you all turned a moment of disappointment into a moment of…,0,,False
1264920191017930757,2020-05-25 14:04:09+00:00,"It's been such a joy spending my Mondays reading with all of you. To round out the series, we'll spend today readin… https://t.co/zRwcsAc2Pe",15032,,False
1263984001485869056,2020-05-23 00:04:04+00:00,I'm so proud of the #Classof2020 and all you've accomplished this year. Tonight's #MTVPromathon is for you––you des… https://t.co/qL2xHuSFGE,12459,,False
1263904011889119233,2020-05-22 18:46:13+00:00,I can't wait to celebrate the #ClassOf2020 today for @WhenWeAllVote and @MTV’s Prom-athon––hope you have your outfi… https://t.co/Fner4cK5p5,4405,,False
1263537742912372736,2020-05-21 18:30:47+00:00,"The ability to vote freely, fairly—and safely—is bigger than any single issue, party, or candidate. I’m so grateful… https://t.co/4lzAq3mwIZ",9543,,False
1263526371734806528,2020-05-21 17:45:36+00:00,RT @WhenWeAllVote: Calling all Pennsylvania voters: We want YOU to join our #PACouchParty with The Roots’ @questlove and @MalcolmJenkins! W…,0,,False
1263499963230806016,2020-05-21 16:00:40+00:00,"Marriage is a choice you make every day. It can be hard work, but when two people commit to seeing that work throug… https://t.co/8ePP2kYNHW",29738,,False
1263168307647197185,2020-05-20 18:02:47+00:00,"Looking forward to joining this incredible lineup with @ReachHigher on June 6th. Get ready to celebrate,… https://t.co/VI0lbjEBEQ",17064,,False
1262399305496829956,2020-05-18 15:07:03+00:00,"For today’s read-along with @PBSKids and @PenguinRandom, I’m excited to read “Giraffe Problems,"" followed by “The B… https://t.co/GDpSgWNVZ0",9314,,False
1261829578055659521,2020-05-17 01:23:09+00:00,👏🏾👏🏾👏🏾 https://t.co/7IyOI1SZv3,119603,,False
1261340638114701312,2020-05-15 17:00:17+00:00,"It takes courage to share our stories with the world. But in doing so, we open ourselves up to so much grace, heali… https://t.co/9azUKzJKcL",19922,,False
1261312208690085890,2020-05-15 15:07:19+00:00,"I'm so proud of these students, who each registered their classmates and community to vote. These are the kind of a… https://t.co/xMpMzefRsm",8315,,False
1260962110265266176,2020-05-14 15:56:09+00:00,Barack and I had so much fun reading “The Word Collector” for a family read-a-long through the @chipublib. This boo… https://t.co/eAkhxyl9So,33712,,False
1260302386607919105,2020-05-12 20:14:38+00:00,"It was so much fun to surprise the students at my old high school, @wyhs. I’m so proud of their strength and resili… https://t.co/UXp3anvZ0G",8142,,False
1259962889118646273,2020-05-11 21:45:36+00:00,"This Princeton alum is so proud of you, Nick! Congratulations on becoming valedictorian—and making history. I have… https://t.co/q9G4V3yyWQ",29444,,False
1259866164160839680,2020-05-11 15:21:15+00:00,I'm excited to announce that we’ll be extending the series for two more weeks with a few special guests dropping by… https://t.co/Z8LfNZGtzn,5841,MichelleObama,False
1259865955779436545,2020-05-11 15:20:25+00:00,"Today, I’ll be reading one of my favorites “The Very Hungry Caterpillar” by Eric Carle. Tune in at 12pm ET here:… https://t.co/RS0KN2ONgO",14974,,False
1259538535570444290,2020-05-10 17:39:22+00:00,"This #MothersDay, I'm sending my love to the Circle of Mothers, a group that no mother should ever––ever––have to j… https://t.co/NO9WdwAks4",77616,,False
1259535052951760897,2020-05-10 17:25:32+00:00,"So many mothers are working tirelessly to get their families, workplaces, communities––and themselves––through this… https://t.co/H61AQsSeD7",51373,,False
1259246484647796738,2020-05-09 22:18:52+00:00,RT @nelsonistic: When I was applying to grad school a professor refused to give me a letter of recommendation because he didn't think I was…,0,,False
1259245789949370372,2020-05-09 22:16:06+00:00,RT @melissaevincent: Spending the afternoon in the presence of women I admire so much. Sharing our stories to bridge across difference is o…,0,,False
1259244601308844037,2020-05-09 22:11:23+00:00,👏🏾👏🏾👏🏾 https://t.co/gS3shGY7N3,1605,,False
1259244081064161280,2020-05-09 22:09:19+00:00,@90s_Raf Those are some of the best memories. #WatchBecoming,44,90sRafael,False
1259243417579724807,2020-05-09 22:06:41+00:00,"You go, Monique! Your story is your power—thank you for sharing it with all of us. #WatchBecoming https://t.co/Lc24nnULtQ",14538,,False
1259241801443090435,2020-05-09 22:00:15+00:00,@wyhs This song never gets old. Keep it up ladies! #WatchBecoming,79,wyhs,False
1259241171521540097,2020-05-09 21:57:45+00:00,"RT @idinour: Just watched with my wife and 3 young girls. Deep gratitude to all involved in this production for powerful, inspiring, vulner…",0,,False
1259240464835915776,2020-05-09 21:54:57+00:00,RT @michele_norris: One of the benefits of this behind the scenes look at the #Becoming tour is that you get a peak at her tight knit team.…,0,,False
1259237486171226117,2020-05-09 21:43:06+00:00,"Nikkia, you are also one of those amazing and inspiring black women who your girls look up to each and every day.… https://t.co/OirvOQ9FZ2",6629,,False
1259237298526466048,2020-05-09 21:42:22+00:00,RT @JustFatuma: One thing to definitely take away from this doc: acknowledge the power we each hold  #WatchBecoming,0,,False
1259236908028362756,2020-05-09 21:40:49+00:00,"Thanks for making me a part of your date night, Billye. Stay strong! 💪🏾💕#WatchBecoming #IAmBecoming https://t.co/cmlvsKQw6d",2988,,False
1259236317432512515,2020-05-09 21:38:28+00:00,"RT @jennvortiz: Watching #Becoming with some of the strongest women I know. Here’s to you, @netflix and #NetflixParty ✨ #WatchBecoming http…",0,,False
1259221931951296514,2020-05-09 20:41:18+00:00,"RT @TwitterMovies: Girl, she has done it again. Constantly raising the bar for us all, and doing it flawlessly.

You're invited to a very s…",0,,False
1259217511964381184,2020-05-09 20:23:44+00:00,One of my favorite parts of my Becoming tour was getting to meet and talk with so many of you––I will always cheris… https://t.co/MN9yoravjl,7337,,False
1259199173586534402,2020-05-09 19:10:52+00:00,"When we share honestly about our own experiences, we invite others to do the same. The connections we build in thes… https://t.co/qFmOPEu6f2",44031,,False
1259173890359726082,2020-05-09 17:30:24+00:00,"With his exuberance, his creativity, and his refusal to be anything other than himself, Little Richard laid the fou… https://t.co/5OAUQkXAHM",57153,,False
1258765109301837829,2020-05-08 14:26:03+00:00,"RT @netflix: Becoming, featuring @MichelleObama, is now streaming! 

Join the conversation and community by watching together TOMORROW 5p E…",0,,False
1258758564639920135,2020-05-08 14:00:03+00:00,"Growing up, my mom taught me and Craig to never be afraid to speak up, ask questions, and live our truths. She laid… https://t.co/4PIH57qvkO",40025,,False
1258438939381313537,2020-05-07 16:49:58+00:00,Thank you to all of our teachers across the country and around the world for going above and beyond to show up for… https://t.co/EzbgJq81nB,19817,,False
1258050135239438336,2020-05-06 15:05:00+00:00,"Now that BECOMING is out, I'm excited to share the inspiring story of Elizabeth who I met last year while spending… https://t.co/n1phHSJtei",18305,,False
1257693192645992450,2020-05-05 15:26:38+00:00,"Whether you’re graduating from high school, college, or any other kind of school––we want you, your family, and all… https://t.co/cHn95TdZLn",17244,MichelleObama,False
1257693019819646977,2020-05-05 15:25:57+00:00,"I know how hard the #Classof2020 has worked to make it to graduation, so @BarackObama and I want to give you the ce… https://t.co/5bleIImr0h",102775,,False
1257663839992242176,2020-05-05 13:30:00+00:00,"In the film BECOMING, you will get to know an extraordinary young woman, Shayla, and her family. Their love and sac… https://t.co/gGY2cadWor",12283,,False
1257337429985460226,2020-05-04 15:52:58+00:00,"Today, I’m excited to read “Miss Maple's Seeds” with @PBSKids and @PenguinRandom.

Join me at 12pm ET on… https://t.co/XMWl0LlBAn",4896,,False
1257316611213520897,2020-05-04 14:30:14+00:00,I’m thrilled to give you a sneak peek of BECOMING before it premieres on Netflix on May 6. This movie tells my stor… https://t.co/KtD9B8I92I,102769,,False
1256326269702045702,2020-05-01 20:54:58+00:00,"Congrats, Jalyn! I can't wait to see everything you achieve at Spelman. #CollegeSigningDay https://t.co/wtFl53TPA4",6767,,False
1256311285207035904,2020-05-01 19:55:26+00:00,"I'm so proud of you, Anyanso! Keep reaching higher and never give up! https://t.co/dDG3qHZym8",20836,,False
1256310873439612928,2020-05-01 19:53:48+00:00,"To all the young people out there, I want you to know that I see you. I know this #CollegeSigningDay is not what yo… https://t.co/CeUkhadGpQ",17953,,False
1254820838441967617,2020-04-27 17:12:55+00:00,"These days, it can be hard to feel grounded or hopeful—but the connections I’ve made with people across America and… https://t.co/01w9Vc1yd6",7698,MichelleObama,False
1254819337371779077,2020-04-27 17:06:58+00:00,"I’m excited to share that on May 6, @Netflix will release BECOMING, a documentary directed by Nadia Hallgren that s… https://t.co/qfOxHR5B4f",91455,,False
1254766020826484736,2020-04-27 13:35:06+00:00,Check out these wonderful children’s activities from @PenguinRandom to go along with today's reading: https://t.co/VcsVLH6H89,1340,MichelleObama,False
1254765866308251648,2020-04-27 13:34:29+00:00,"Today, I’ll be reading one of my favorites: “There’s a Dragon in Your Book.” It’s a fun read that requires a little… https://t.co/XntoBu0JZp",11586,,False
1254200481137725442,2020-04-26 00:07:51+00:00,RT @ReachHigher: Exciting news from EdWeek  about @CommonApp @AdmitHub and @advisingcorps new partnership to connect nearly 200k HS seniors…,0,,False
1253443673859244032,2020-04-23 22:00:34+00:00,"RT @TeddyRiley1: You had alot to say about #TeddyvsBabyface battle Monday night. But if you really want your voice heard, you have to regis…",0,,False
1252445066221756416,2020-04-21 03:52:27+00:00,Thanks to the thousands of you who joined our @whenweallvote #CouchParty 2.0 to help register voters. You made a re… https://t.co/v5WsR7wyJc,7103,,False
1252287104073248770,2020-04-20 17:24:46+00:00,RT @RitaWilson: TODAY! I'll be joining @WhenWeAllVote's #CouchParty 2.0 with fellow co-chair @MichelleObama to help register voters during…,0,,False
1252264190166925312,2020-04-20 15:53:43+00:00,"If you're looking for a fun activity to go along with today's ""The Gruffalo"" read-along, you can create finger pupp… https://t.co/KDc3S2muET",5135,MichelleObama,False
